timestamp,signal,reason,rf_signal,xgb_signal,lgb_signal,confidence,atr,ema_trend,price_momentum
2026-02-23T12:28:08.208158+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:29:08.399003+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:30:08.589708+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:31:08.766730+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:32:15.998237+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:33:16.184702+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:34:16.388046+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:35:16.581071+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:36:16.783624+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:37:16.987301+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:38:17.202466+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:39:17.421579+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:40:17.632275+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:41:17.830643+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:42:18.019067+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:43:18.214200+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:44:18.427037+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:45:18.621264+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:46:18.818275+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:47:19.017341+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:48:19.181726+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:49:19.371567+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:50:19.542887+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:51:19.736135+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:52:19.922031+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:53:20.085915+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:54:20.270707+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:55:20.458511+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:56:20.648256+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:57:20.819041+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:58:20.991596+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:59:21.180972+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:00:22.190493+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:01:22.391828+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:02:22.587676+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:03:22.822886+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:04:23.008401+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:05:23.192983+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:06:23.414244+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:07:23.606497+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:08:23.840520+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:09:24.034380+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T13:10:24.211362+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,56.3%,547.9,,
2026-02-23T13:11:24.413268+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,56.3%,547.9,,
