timestamp,signal,confidence,rf_signal,xgb_signal,lgb_signal,executed,blocked_by,current_price,atr
2026-02-22T17:50:04.294039+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67341.11,226.8
2026-02-22T17:51:11.230571+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67287.35,226.8
2026-02-22T17:52:16.839609+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67293.71,226.8
2026-02-22T17:53:22.336554+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67300.01,226.8
2026-02-22T17:54:28.442311+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67331.57,226.8
2026-02-22T17:55:34.268314+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67356.94,226.8
2026-02-22T17:56:46.909758+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67372.08,226.8
2026-02-22T17:57:55.168483+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67364.01,226.8
2026-02-22T17:59:05.667182+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67348.07,226.8
2026-02-22T18:00:13.465134+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67338.10,226.8
2026-02-22T18:01:20.213271+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67359.28,226.8
2026-02-22T18:02:26.918134+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67374.35,226.8
2026-02-22T18:03:33.129030+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67357.80,226.8
2026-02-22T18:04:40.490107+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67373.60,226.8
2026-02-22T18:05:47.772492+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67380.00,226.8
2026-02-22T18:06:54.253916+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67370.25,226.8
2026-02-22T18:08:00.182482+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67333.74,226.8
2026-02-22T18:09:06.876857+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67366.35,226.8
2026-02-22T18:10:12.812377+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67388.67,217.4
2026-02-22T18:11:18.708985+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67382.97,217.4
2026-02-22T18:12:23.740783+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67397.08,217.4
2026-02-22T18:13:30.968556+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67385.29,217.4
2026-02-22T18:14:38.261545+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67411.13,217.4
2026-02-22T18:15:44.928676+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67427.04,217.4
2026-02-22T18:16:51.309641+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67462.96,217.4
2026-02-22T18:17:57.900304+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67436.28,217.4
2026-02-22T18:19:05.761019+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67414.15,217.4
2026-02-22T18:20:11.566328+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67392.98,217.4
2026-02-22T18:21:23.889636+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67385.18,217.4
2026-02-22T18:22:29.639930+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67373.83,217.4
2026-02-22T18:23:35.604221+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67389.10,217.4
2026-02-22T18:24:43.869454+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67385.94,217.4
2026-02-22T18:25:51.315457+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67397.55,217.4
